Département;Bassin de formation;Rue;Secteur;Nom;Voie;Lieu-dit;Boite postale;Code postal;Commune;Téléphone;Fax;Adresse électronique;Site internet;Responsable;Nombre d'étudiants
Isère;CENTRE ISERE;0382169B;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE LES PRAIRIES;31 rue MAINSSIEUX ;;;38500;VOIRON;0476051133;0476053416;ce.0382169B@ac-grenoble.fr;http://www.lycee-les-prairies.com;LE DIRECTEUR : M. BETTEGA YVES;
Isère;CENTRE ISERE;0382663N;Public;COLLEGE ANDRE MALRAUX;Place GEORGES BRASSENS ;;BP65;38340;VOREPPE;0476504481;;ce.0382663N@ac-grenoble.fr;https://malraux-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME PHILIPPOT ODILE
LE GESTIONNAIRE : M. SCELLIER FREDERIC
L AGENT COMPTABLE : MME AMROUNI ANNE-FRANCE";
Isère;CENTRE ISERE;0381805F;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE LES PORTES DE CHARTREUSE;387 avenue DE STALINGRAD ;;;38340;VOREPPE;0476502573;;ce.0381805F@ac-grenoble.fr;http://www.portesdechartreuse.org;"LE DIRECTEUR : M. DEMURGER BERTRAND
LE DIRECTEUR ADJOINT : MME GIROUX FRANCELINE";
Savoie;ALBERTVILLE;0730002F;Public;COLLEGE JOVET;119 route De Frebuge ;;BP54;73210;AIME-LA-PLAGNE;0485961450;0479097693;ce.0730002F@ac-grenoble.fr;http://jovet.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME CHAMPION LAURENCE
LE GESTIONNAIRE : MME CONSIGNY BEATRICE
L AGENT COMPTABLE : MME LIBOUREL VALERIE";
﻿Savoie;CHAMBERY;0731041K;Public;COLLEGE GARIBALDI;1060 boulevard GARIBALDI ;;;73100;AIX-LES-BAINS;0485961370;;ce.0731041K@ac-grenoble.fr;https://college-garibaldi-aix-les-bains.web.ac-grenoble.fr;"LE PRINCIPAL : M. BREYTON ERIC
LE PRINCIPAL ADJOINT : M. GARDEIL XAVIER
LE GESTIONNAIRE : MME CHAMPION LAETITIA
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;CHAMBERY;0731204M;Public;COLLEGE JEAN JACQUES PERRET;3 boulevard DES ANGLAIS ;;;73100;AIX-LES-BAINS;0485961070;;ce.0731204M@ac-grenoble.fr;https://perret.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME DENIS CHRISTEL
LE GESTIONNAIRE : MME BANDELIER ANNE-LYSE
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;CHAMBERY;0730791N;Privé sous-contrat;COLLEGE PRIVE CATHOLIQUE LAMARTINE;5  RUE DE LA CITE ;;;73100;AIX-LES-BAINS;0479613046;0479613005;ce.0730791N@ac-grenoble.fr;http://www.aixlesbains-lamartine.fr;LE DIRECTEUR : M. VERGUET BERTRAND;
Savoie;CHAMBERY;0731271K;Privé sous-contrat;COLLEGE PRIVE TALMUDIQUE;51  AVENUE DE TRESSERVE ;;BP322;73100;AIX-LES-BAINS;0479882765;0479882765;Ce.0731271K@ac-grenoble.fr;;LE DIRECTEUR : MME BUFF MARTINE;
Savoie;CHAMBERY;0731578U;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE LA PASSERELLE;880 chemin SOUS BOIS ;;;73100;AIX-LES-BAINS;0479882765;0479882765;ce.0731578U@ac-grenoble.fr;;LE DIRECTEUR : M. ROSILIO JONATHAN;
Savoie;CHAMBERY;0730759D;Privé sous-contrat;LYCEE GENERAL PRIVE TALMUDIQUE;50  MONTEE REINE VICTORIA ;TRESSERVE               ;BP500;73105;AIX-LES-BAINS;0479881030;0479883687;Ce.0730759D@ac-grenoble.fr;https://youimagine.info;"LE DIRECTEUR : M. BENAROCH MENDEL
LE DIRECTEUR ADJOINT : M. LEVY PAUL";
Savoie;CHAMBERY;0731040J;Privé sous-contrat;LYCEE GENERAL PRIVE TOMER DEBORA;9 chemin DE SAINT POL ;;;73100;AIX-LES-BAINS;0660414081;;ce.0731040J@ac-grenoble.fr;http://ent.tomerdebora.fr;"LE DIRECTEUR : MME BENAROCH BEROURIA
LE DIRECTEUR ADJOINT : MME HALIMI DANIELLE";
﻿Savoie;CHAMBERY;0730003G;Public;LYCEE POLYVALENT MARLIOZ;Chemin du Lycée ;;BP30251;73102;AIX-LES-BAINS;0479352509;0479357311;ce.0730003G@ac-grenoble.fr;http://www.ac-grenoble.fr/lycee/marlioz.aix;"LE PROVISEUR : M. EYCHENE THIERRY
LE PROVISEUR ADJOINT : M. DUPENT CEDRIC
LE GESTIONNAIRE : MME PLANADE SYLVIE
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;ALBERTVILLE;0731224J;Public;COLLEGE JEAN MOULIN;12 rue Félix Chautemps ;;BP55;73202;ALBERTVILLE;0479324903;0479320384;ce.0731224J@ac-grenoble.fr;https://jean-moulin.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME GROSJEAN PASCALE
LE PRINCIPAL ADJOINT : MME RICHELMY ELISE
LE GESTIONNAIRE : MME BOIRARD LAETITIA
L AGENT COMPTABLE : MME BOIRARD LAETITIA";
Savoie;ALBERTVILLE;0730904L;Public;COLLEGE LA COMBE DE SAVOIE;7 avenue DE WINNENDEN ;;;73200;ALBERTVILLE;0485961650;0479320873;ce.0730904L@ac-grenoble.fr;https://combe.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. MIQUET OLIVIER
LE PRINCIPAL ADJOINT : MME FISCHER DOMINIQUE
LE GESTIONNAIRE : MME LETRANGE JOCELYNE
L AGENT COMPTABLE : M. MYX HERVE";
Savoie;ALBERTVILLE;0731069R;Public;COLLEGE PIERRE GRANGE;2 rue JOSEPH GAUDIN ;;;73200;ALBERTVILLE;0485961660;0479327376;ce.0731069R@ac-grenoble.fr;https://grange.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. DENAMIEL PASCAL
LE GESTIONNAIRE : MME MERCIER CAROLE
L AGENT COMPTABLE : MME BOIRARD LAETITIA";
Savoie;ALBERTVILLE;0731272L;Privé sous-contrat;COLLEGE PRIVE JEANNE D ARC;3 place DE L'EGLISE ;;BP69;73203;ALBERTVILLE;0479311228;0479311229;Ce.0731272L@ac-grenoble.fr;https://spt.education;"LE DIRECTEUR : M. ORTEGA RAPHAEL
LE DIRECTEUR ADJOINT : MME PALLUEL LAFLEUR BLANDINE";
Savoie;ALBERTVILLE;0731045P;Public;ETAB.REGIONAL ENSEIGNT ADAPTE LE MIRANTIN;3 avenue DE WINNENDEN ;;BP128;73208;ALBERTVILLE;0479324017;0479326778;ce.0731045P@ac-grenoble.fr;https://erea-mirantin.ent.auvergnerhonealpes.fr;"LE PROVISEUR : MME PERSONNAZ SABRINA
LE DIRECTEUR : MME PERSONNAZ SABRINA
LE DIRECTEUR ADJOINT : M. DESBIOLLE ERIC
L AGENT COMPTABLE : M. MYX HERVE";
Savoie;ALBERTVILLE;0730005J;Public;LYCEE POLYVALENT JEAN MOULIN;12 rue Félix Chautemps ;;BP55;73202;ALBERTVILLE;0479324903;0479320384;ce.0730005J@ac-grenoble.fr;http://www.ac-grenoble.fr/citescolaire/jean-moulin.albertville/;"LE PROVISEUR : MME GROSJEAN PASCALE
LE PROVISEUR ADJOINT : MME RICHELMY ELISE
LE GESTIONNAIRE : MME BOIRARD LAETITIA
L AGENT COMPTABLE : MME BOIRARD LAETITIA";
﻿Savoie;ALBERTVILLE;0730760E;Privé sous-contrat;LYCEE POLYVALENT PRIVE JEANNE D'ARC;3 PLACE DE L'EGLISE ;;BP69;73203;ALBERTVILLE;0479311228;0479311229;Ce.0730760E@ac-grenoble.fr;https://spt.education;LE DIRECTEUR : M. ORTEGA RAPHAEL;
Savoie;ALBERTVILLE;0730006K;Public;LYCEE PROFESSIONNEL LE GRAND ARC;265 chemin DE LA CHARRETTE ;;BP20148;73204;ALBERTVILLE;0479371702;0479378607;ce.0730006K@ac-grenoble.fr;https://grand-arc.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : M. MION JEAN-MARC
LE PROVISEUR ADJOINT : MME SCHOUBER SOLANGE
LE GESTIONNAIRE : MME TORGUE ISABELLE
L AGENT COMPTABLE : M. MYX HERVE";
Savoie;ALBERTVILLE;0730551C;Public;SEGPA CLG COMBE DE SAVOIE;7  AVENUE DE WINNENDEN ;;;73200;ALBERTVILLE;0485961650;0479320873;ce.0730551C@ac-grenoble.fr;;"LE PRINCIPAL : M. MIQUET OLIVIER
LE PRINCIPAL ADJOINT : MME ANXIONNAZ CELINE
LE GESTIONNAIRE : MME LETRANGE JOCELYNE
L AGENT COMPTABLE : M. MYX HERVE";
Savoie;CHAMBERY;0730772T;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE LE MARGERIAZ;28 rue DE BUISSON ROND ;;;73000;BARBERAZ;0479334117;0479334700;ce.0730772T@ac-grenoble.fr;http://www.lpp-margeriaz.fr;"LE DIRECTEUR : MME ANSELMO LAETITIA
LE DIRECTEUR ADJOINT : MME MORVILLIER SARAH";
Savoie;CHAMBERY;0731306Y;Public;COLLEGE JEAN MERMOZ;Avenue PAUL CHEVALLIER ;;;73230;BARBY;0485961030;;ce.0731306Y@ac-grenoble.fr;https://mermoz.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME ZORY LAURENCE
LE PRINCIPAL ADJOINT : MME PITRAT NANCY
LE GESTIONNAIRE : MME SEMERARO NICOLE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;ALBERTVILLE;0730007L;Public;COLLEGE LE BEAUFORTAIN;115 chemin de la Glirettaz ;;BP6;73270;BEAUFORT;0485961710;0479383645;ce.0730007L@ac-grenoble.fr;https://college-le-beaufortain.web.ac-grenoble.fr;"LE PRINCIPAL : MME PONTAGNIER KARINE
L AGENT COMPTABLE : MME BOIRARD LAETITIA";
Savoie;ALBERTVILLE;0730009N;Public;COLLEGE SAINT EXUPERY;107 rue DU PRE DE FOIRE ;;BP18;73704;BOURG-SAINT-MAURICE;0485961100;;ce.0730009N@ac-grenoble.fr;http://www.ac-grenoble.fr/citescolaire/bourg-saint-maurice/;"LE PRINCIPAL : M. CONSIGNY CHRISTOPHE
LE PRINCIPAL ADJOINT : MME DODE LYDIE
LE GESTIONNAIRE : MME LIBOUREL VALERIE
L AGENT COMPTABLE : MME LIBOUREL VALERIE";
﻿Savoie;ALBERTVILLE;0731507S;Public;LYCEE GENERAL SAINT EXUPERY;107 rue DU PRE DE FOIRE ;;BP18;73704;BOURG-SAINT-MAURICE;0485961100;;ce.0731507S@ac-grenoble.fr;http://www.ac-grenoble.fr/citescolaire/bourg-saint-maurice;"LE PROVISEUR : M. CONSIGNY CHRISTOPHE
LE PROVISEUR ADJOINT : MME DODE LYDIE
LE GESTIONNAIRE : MME LIBOUREL VALERIE
L AGENT COMPTABLE : MME LIBOUREL VALERIE";
Savoie;ALBERTVILLE;0730010P;Public;COLLEGE LE BONRIEU;112 rue des Ecoles ;;;73350;BOZEL;0485961560;0479220267;ce.0730010P@ac-grenoble.fr;https://le-bonrieu.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. GILLON ERIC
LE GESTIONNAIRE : M. BENOIT JEAN-RENE
L AGENT COMPTABLE : MME LIBOUREL VALERIE";
Savoie;CHAMBERY;0730012S;Public;LYCEE PROFESSIONNEL HOTELIER;74 rue DU GRAND BARBERAZ ;;;73190;CHALLES-LES-EAUX;0479728613;0479728265;ce.0730012S@ac-grenoble.fr;https://www.lyceehoteliercle.fr;"LE PROVISEUR : M. DEGROOTE FREDERIC
LE PROVISEUR ADJOINT : MME AZNAR MOLLIEX NOELLE
LE GESTIONNAIRE : MME CARRON CORINNE
L AGENT COMPTABLE : M. GALLET EMMANUEL";
Savoie;CHAMBERY;0730855H;Public;COLLEGE BISSY;5 square Des Fontanettes ;;;73000;CHAMBERY;0485961420;0479691179;ce.0730855H@ac-grenoble.fr;https://bissy.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. APFFEL CHRISTOPHE
LE GESTIONNAIRE : MME BOUKHALFA FRANCOISE
L AGENT COMPTABLE : M. GALLET EMMANUEL";
Savoie;CHAMBERY;0730901H;Public;COLLEGE COTE ROUSSE;244 avenue DANIEL ROPS ;;;73000;CHAMBERY;0485961400;0479752321;ce.0730901H@ac-grenoble.fr;https://cote-rousse.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME FERNANDES PATRICIA
LE PRINCIPAL ADJOINT : MME BECK SYLVIE
LE GESTIONNAIRE : MME GALLASSO KARINE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0731042L;Public;COLLEGE JULES FERRY;2 rue Jules Ferry ;;;73000;CHAMBERY;0485961150;;ce.0731042L@ac-grenoble.fr;https://ferry.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME PINAUD BRIGITTE
LE PRINCIPAL ADJOINT : MME MASBATIN AGNES
LE GESTIONNAIRE : MME ROUX VERONIQUE
L AGENT COMPTABLE : M. GALLET EMMANUEL";
Savoie;CHAMBERY;0730902J;Public;COLLEGE LOUISE DE SAVOIE;262 rue MARCOZ ;;;73000;CHAMBERY;0485961050;;ce.0730902J@ac-grenoble.fr;https://louise-de-savoie.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. DUBUT FRANCOIS
LE PRINCIPAL ADJOINT : MME RENAUD FLORENCE
LE GESTIONNAIRE : MME CHOUPIN AUDE
L AGENT COMPTABLE : M. GALLET EMMANUEL";
﻿Savoie;CHAMBERY;0730764J;Privé sous-contrat;COLLEGE PRIVE CATHOLIQUE ST F. DE SALES;20 avenue Docteur Desfrancois ;;;73025;CHAMBERY;0479330726;0479702916;ce.0730764J@ac-grenoble.fr;http://www.saint-francois.org;"LE DIRECTEUR : M. PALOU JACQUES
LE DIRECTEUR ADJOINT : MME LAURENT MENDIE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MORAND AUDREY";
Savoie;CHAMBERY;0730762G;Privé sous-contrat;COLLEGE PRIVE NOTRE DAME DU ROCHER;2 montée Haute Bise ;;;73000;CHAMBERY;0479336719;;ce.0730762G@ac-grenoble.fr;https://www.collegelerocher.fr/;LE DIRECTEUR : M. GRILLOT FABIEN;
Savoie;CHAMBERY;0730811K;Public;ETAB.REGIONAL ENSEIGNT ADAPTE AMELIE GEX;19 chemin DE LA CHEVALIERE ;;BP9117;73001;CHAMBERY;0479622245;0479692059;ce.0730811K@ac-grenoble.fr;http://www.erea-chambery.fr/;"LE PROVISEUR : MME KOUKLEVSKY ANNE
LE PROVISEUR ADJOINT : MME LAMBOLEY KATHLEEN
LE DIRECTEUR : MME KOUKLEVSKY ANNE
LE DIRECTEUR ADJOINT : MME LAMBOLEY KATHLEEN
LE GESTIONNAIRE : MME DUDA AURELIE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0730763H;Privé sous-contrat;LGT PRIVE LYCEE DES METIERS SAINT AMBROISE;2 rue Burdin ;;CS42507;73025;CHAMBERY;0479331255;0479753359;ce.0730763H@ac-grenoble.fr;http://www.assomption-chambery.org;"LE DIRECTEUR : MME COUSIN CHRISTEL
LE DIRECTEUR ADJOINT : M. CARLOS HENRI-ERIC";
Savoie;CHAMBERY;0731043M;Public;LP LYCEE DES METIERS LA CARDINIERE;191 chemin DE LA CARDINIERE ;;;73000;CHAMBERY;0479752868;0479855801;ce.0731043M@ac-grenoble.fr;https://cardiniere.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. PLASSE SYLVAIN
LE PROVISEUR ADJOINT : MME CHEKROUN NATHALIE
LE GESTIONNAIRE : MME ROCHE ALINE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0730016W;Public;LPO LYCEE DES METIERS MONGE;119 avenue MARIUS BERROIR ;;;73000;CHAMBERY;0479333909;0479335734;ce.0730016W@ac-grenoble.fr;https://www.lycee-monge.fr/;"LE PROVISEUR : M. VICHET FRANCOIS
LE PROVISEUR ADJOINT : M. ALRAN FREDERIC
LE GESTIONNAIRE : M. CHARRIER ALEXANDRE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. GIRARDOT OLIVIER";
Savoie;CHAMBERY;0731198F;Privé sous-contrat;LYCEE AGRICOLE PRIVE C. BEAUREGARD - CHAMBERY;340 rue costa de beauregard ;;;73000;CHAMBERY;0479334422;0479339939;chambery@cneap.fr;;"LE DIRECTEUR : MME QUERE MYRIAM
LE DIRECTEUR ADJOINT : MME BLANCHET COLINE
LE GESTIONNAIRE : M. DANTIN M. 
L AGENT COMPTABLE : M. CHAKRI F. ";
﻿Savoie;CHAMBERY;0730013T;Public;LYCEE GENERAL ET TECHNOLOGIQUE VAUGELAS;8 rue JEAN-PIERRE VEYRAT ;;BP50628;73006;CHAMBERY;0479621962;0479625053;ce.0730013T@ac-grenoble.fr;https://vaugelas.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. DELAVET THIERRY
LE PROVISEUR ADJOINT : MME CARRANCE EMMANUELLE
LE GESTIONNAIRE : M. GALLET EMMANUEL
L AGENT COMPTABLE : M. GALLET EMMANUEL";
Savoie;CHAMBERY;0731248K;Public;LYCEE POLYVALENT LOUIS ARMAND;321 rue DU GRAND CHAMP ;;;73000;CHAMBERY;0479723030;0479720478;ce.0731248K@ac-grenoble.fr;https://lyc-louis-armand-chambery.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. DESBOS CLAUDE
LE PROVISEUR ADJOINT : MME MEULEMANS FABIENNE
LE GESTIONNAIRE : M. ESPOSITO LOICK
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MORONNOZ ANNE-LAURE";
Savoie;CHAMBERY;0730776X;Privé sous-contrat;LYCEE PROF PRIVE DES METIERS SAINTE GENEVIEVE;2  BOULEVARD DU THEATRE ;;;73000;CHAMBERY;0479331828;0479600074;Ce.0730776X@ac-grenoble.fr;http://www.assomption-chambery.org;LE DIRECTEUR : MME BATTISTELLA CLODREY;
Savoie;CHAMBERY;0731113N;Public;COLLEGE HENRY BORDEAUX;4 rue du Collège ;;;73160;COGNIN;0485961730;;ce.0731113N@ac-grenoble.fr;https://bordeaux.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME SETA CLEMENTINE
LE GESTIONNAIRE : MME BAALI SYLVIA
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0730812L;Public;LYCEE PROFESSIONNEL AGRICOLE DE COGNIN;13 avenue henry bordeaux ;;;73160;COGNIN;0479694264;0479960769;epl.cognin@educagri.fr;;"LE PROVISEUR : MME GHERARDI NELLY
LE DIRECTEUR : MME GHERARDI NELLY
LE DIRECTEUR ADJOINT : M. BARET D. 
LE GESTIONNAIRE : M. BARET D. 
L AGENT COMPTABLE : M. MEYNENT P. ";
Savoie;CHAMBERY;0730853F;Public;COLLEGE MARLIOZ;327 bis chemin Des Nuettes ;;;73420;DRUMETTAZ-CLARAFOND;0485961500;0479615075;ce.0730853F@ac-grenoble.fr;https://clg-marlioz.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME PEYRONNET FORESTELLO VERONIQUE
LE PRINCIPAL ADJOINT : MME BETTAIEB STEPHANIE
LE GESTIONNAIRE : M. MASSONNAT LAURENT
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;CHAMBERY;0730854G;Public;SEGPA CLG MARLIOZ;327 bis chemin Des nuettes ;;;73420;DRUMETTAZ-CLARAFOND;0485961500;0479615075;ce.0730853F@ac-grenoble.fr;http://clg-marlioz.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME PEYRONNET FORESTELLO VERONIQUE
LE PRINCIPAL ADJOINT : MME BARREL FRANCOISE
LE GESTIONNAIRE : M. MASSONNAT LAURENT
L AGENT COMPTABLE : MME PLANADE SYLVIE";
﻿Savoie;CHAMBERY;0730004H;Public;COLLEGE JACQUES PREVERT;71 rue du Collège ALBENS;;;73410;ENTRELACS;0485961320;0479630263;ce.0730004H@ac-grenoble.fr;https://prevert.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME CAMPAIN NATHALIE
LE GESTIONNAIRE : MME POLAK FLORENCE
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;ALBERTVILLE;0730023D;Public;COLLEGE JOSEPH FONTANET;21 rue de la Gare ;;;73460;FRONTENEX;0485961890;0479385714;ce.0730023D@ac-grenoble.fr;;"LE PRINCIPAL : M. GABORIAU THIERRY
LE PRINCIPAL ADJOINT : M. PLESSIS BENOIT
LE GESTIONNAIRE : M. MALEAPA-XAVIER GEORGES
L AGENT COMPTABLE : MME BOIRARD LAETITIA";
Savoie;CHAMBERY;0731521G;Public;COLLEGE LE REVARD;139 rue DE L' EUROPE ;;;73100;GRESY-SUR-AIX;0485961340;;ce.0731521G@ac-grenoble.fr;https://college-le-revard-gresy-sur-aix.web.ac-grenoble.fr/;"LE PRINCIPAL : M. ROSSI SYLVAIN
LE PRINCIPAL ADJOINT : MME REMUSATI SYLVIE
LE GESTIONNAIRE : M. REYMOND-LARUINA DAVID
L AGENT COMPTABLE : MME PLANADE SYLVIE";
Savoie;CHAMBERY;0730028J;Public;COLLEGE DE BOIGNE;330 rue JEAN ROSTAND ;;;73290;LA MOTTE-SERVOLEX;0485961540;0479651822;ce.0730028J@ac-grenoble.fr;https://de-boigne.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME DINTROUX SANDRINE
LE GESTIONNAIRE : MME GASSAS LYDIA
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0731441V;Public;COLLEGE GEORGE SAND;2351 avenue René Cassin ;;;73290;LA MOTTE-SERVOLEX;0485961840;0479260547;ce.0731441V@ac-grenoble.fr;http://www.ac-grenoble.fr/college/sand.la-motte-servolex/;"LE PRINCIPAL : MME SABINI CHRYSTELLE
LE PRINCIPAL ADJOINT : MME LOUAAR NADIA
LE GESTIONNAIRE : M. BOIX ROMAIN
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE";
Savoie;CHAMBERY;0731527N;Privé hors-contrat;ECOLE TECHNIQUE PRIVEE PEYREFITTE ESTHETIQUE;3 rue Du lac du mont Cenis ;;;73290;LA MOTTE-SERVOLEX;0479342511;0479340342;ce.0731527N@ac-grenoble.fr;http://www.peyrefitte-esthetique.com;LE DIRECTEUR : MME PERROUX JOSYANE;
Savoie;CHAMBERY;0730813M;Public;LEGT AGRICOLE DE CHAMBERY LA MOTTE SERVOLEX;1031 avenue Charles Albert DOMAINE REINACH;Domaine Reinach         ;;73290;LA MOTTE-SERVOLEX;0479254180;0479251982;epl.la-motte-servolex@educagri.fr;;"LE PROVISEUR : M. JOUVE DAVID
LE PROVISEUR ADJOINT : MME IVORRA BÉNÉDICTE
LE GESTIONNAIRE : MME BURLET MONIQUE
L AGENT COMPTABLE : M. MEYNENT PASCAL";
﻿Savoie;CHAMBERY;0730774V;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE SAINTE ANNE - SAVOISIENNE;260 rue DE LEYA ;;;73290;LA MOTTE-SERVOLEX;0479260900;;ce.0730774V@ac-grenoble.fr;http://www.steanne-sav.fr;LE DIRECTEUR : M. PIALLAT STEPHAN;
Savoie;CHAMBERY;0730982W;Public;COLLEGE EDMOND ROSTAND;747 rue RICHELIEU ;;;73490;LA RAVOIRE;0485961000;0479725332;ce.0730982W@ac-grenoble.fr;https://rostand.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME LEHMANN MATHILDE
LE PRINCIPAL ADJOINT : MME ALLIER CELINE
LE GESTIONNAIRE : MME RIZZO THERESE
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE";
Savoie;CHAMBERY;0730765K;Privé sous-contrat;COLLEGE PRIVE NOTRE DAME DE LA VILLETTE;200 avenue du Collège ;;;73490;LA RAVOIRE;0479705062;0479701207;ce.0730765K@ac-grenoble.fr;http://www.college-lavillette.com;LE DIRECTEUR : M. DOGLIONI ALEXANDRE;
Savoie;CHAMBERY;0731392S;Public;LYCEE GENERAL ET TECHNOLOGIQUE DU GRANIER;185 avenue JOSEPH FONTANET ;;BP69;73492;LA RAVOIRE;0479710010;0479710020;ce.0731392S@ac-grenoble.fr;http://www.ac-grenoble.fr/granier;"LE PROVISEUR : M. AQUILINA FREDERIC
LE PROVISEUR ADJOINT : MME BOUABBAS SAMYA
LE GESTIONNAIRE : MME CHAMBRIER ISABELLE
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE";
Savoie;CHAMBERY;0730032N;Public;LYCEE PROFESSIONNEL LE NIVOLET;921 route De Barby ;;;73490;LA RAVOIRE;0479726060;0479727911;ce.0730032N@ac-grenoble.fr;https://nivolet.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. FIORETTI YVES
LE PROVISEUR ADJOINT : MME BOULIVAN SYLVIE
LE GESTIONNAIRE : MME FERLAY ISABELLE
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE";
Savoie;CHAMBERY;0730983X;Public;SEGPA CLG EDMOND ROSTAND;747 rue RICHELIEU ;;;73490;LA RAVOIRE;0485961000;0479725332;ce.0730983X@ac-grenoble.fr;http://www.ac-grenoble.fr/college/rostand.laravoire/;"LE PRINCIPAL : MME LEHMANN MATHILDE
LE PRINCIPAL ADJOINT : M. DERUAZ SERGE
LE GESTIONNAIRE : MME RIZZO THERESE
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE";
Savoie;CHAMBERY;0731478K;Privé sous-contrat;SEGPA PRIVEE CLG NOTRE DAME LA VILLETTE;200 avenue du Collège ;;;73490;LA RAVOIRE;0479705062;0479701207;collegelavillette@hotmail.com;http://www.college-lavilette.com;"LE DIRECTEUR : M. DOGLIONI ALEXANDRE
LE DIRECTEUR ADJOINT : MME MASSON VIRGINIE";
﻿Savoie;CHAMBERY;0731464V;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE OMBROSA;168 chemin de la Grande Roche ;;;73370;LE BOURGET-DU-LAC;0479856426;0479544886;ce.0731464V@ac-grenoble.fr;http://ombrosa.com;LE DIRECTEUR : MME EVANS JAYNE;
Savoie;CHAMBERY;0730020A;Public;COLLEGE DES BAUGES;93 AVENUE DENIS THERME ;AVENUE DENIS THERME     ;;73630;LE CHATELARD;0485961170;;ce.0730020A@ac-grenoble.fr;https://des-bauges.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME BECK GISELE
LE GESTIONNAIRE : MME DUMOND CATHERINE
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE";
Savoie;CHAMBERY;0730022C;Public;COLLEGE BEATRICE DE SAVOIE;10 place Jean Moulin ;;;73360;LES ECHELLES;0485961600;;ce.0730022C@ac-grenoble.fr;https://beatrice-de-savoie.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME MARILLAT VALERIE
LE GESTIONNAIRE : MME LIMOGE BEATRICE
L AGENT COMPTABLE : M. GALLET EMMANUEL";
Savoie;MAURIENNE;0730049G;Public;COLLEGE LA VANOISE;600 route DE BARDONNECHE ;;;73500;MODANE;0485961510;0479053154;ce.0730049G@ac-grenoble.fr;https://la-vanoise.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. CRETIN ROLAND
LE PRINCIPAL ADJOINT : M. BERTRAND JEAN-CHRISTOPHE
LE GESTIONNAIRE : M. FRANCOIS FREDERIC";
